;index;conta_bancaria;descricao;valor;conta_debito;conta_credito
819;1030;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] M MEDRADO SOCIED - DEB C/C- 152108-1;473,84;;
820;1029;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] M MEDRADO SOCIED - DEB C/C- 152107-1;152,85;;
821;1028;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] CENTRO ORTOPEDIC - DEB C/C- 152105-1;152,85;;
822;1027;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] CENTRO ORTOPEDIC - DEB C/C- 152104-1;407,60;;
823;1026;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] CENTRO ORTOPEDIC - DEB C/C- 152102-1;473,84;;
824;484;004905;DEPÓSITO DO CAIXA 3-TESOURARIA - 18202;1093,27;;
825;494;004905;PAGTO DEBITO EM C/C - BARRACOR HEMODINAMICA E RADI - DEB C/C- 153904-1;391555,28;;
826;485;004905;DEPÓSITO DO CAIXA 3-TESOURARIA - 18226;364,42;;
827;487;004905;DEPÓSITO DO CAIXA 3-TESOURARIA - 19065;38,05;;
828;488;004905;DEPÓSITO DO CAIXA 3-TESOURARIA - 19067;121,25;;
829;489;004905;DEPÓSITO DO CAIXA 3-TESOURARIA - 19075;48,87;;
830;490;004905;DEPÓSITO DO CAIXA 3-TESOURARIA - 19358;10,88;;
831;491;004905;CREDITO CONVENIO A IDENTIFICAR - BRADESCO 19355;17380,16;;
832;492;004905;CANCELAMENTO  CIELO 18227 - CANC.  CIELO 18227;233,23;;
833;486;004905;DEPÓSITO DO CAIXA 3-TESOURARIA - 18227;233,23;;
834;1066;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] H A S BARROS SER - DEB C/C- 152212-1;8,55;;
835;1025;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] JM UROGINECOLOGI - DEB C/C- 152100-1;203,80;;
836;1068;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] INTENSI CARDIO S - DEB C/C- 152217-1;84,00;;
837;1091;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] INTENSI CARDIO S - DEB C/C- 152277-1;395,73;;
838;1093;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] INTENSI CARDIO S - DEB C/C- 152279-1;127,65;;
839;1094;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] GABRIELLE BERNAR - DEB C/C- 152281-1;50,90;;
840;1095;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] TUCOMAR ASSISTEN - DEB C/C- 152308-1;93,19;;
841;1096;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] TUCOMAR ASSISTEN - DEB C/C- 152309-1;80,16;;
842;1097;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] TUCOMAR ASSISTEN - DEB C/C- 152310-1;30,06;;
843;1090;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] COPIAS SANMAR EI - DEB C/C- 152257-1;2,30;;
844;1098;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] J C BALDIM SERVI - DEB C/C- 152312-1;740,52;;
845;1100;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] J C BALDIM SERVI - DEB C/C- 152314-1;860,85;;
846;1101;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] MEDICON - SERVIC - DEB C/C- 152316-1;521,96;;
847;1102;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] MEDICON - SERVIC - DEB C/C- 152317-1;168,38;;
848;1103;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] SANFRAMED MEDICO - DEB C/C- 152321-1;79,05;;
849;1104;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] SANFRAMED MEDICO - DEB C/C- 152322-1;25,50;;
850;1105;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] M & P SERVICOS M - DEB C/C- 152328-1;462,00;;
851;1099;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] J C BALDIM SERVI - DEB C/C- 152313-1;277,70;;
852;1106;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] MARIANA ROLIM SE - DEB C/C- 152332-1;58,94;;
853;1089;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] CURTY & CURTY SO - DEB C/C- 152254-1;720,92;;
854;1087;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] RLSG SERVIÇOS ME - DEB C/C- 152250-1;254,45;;
855;1067;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] INTENSI CARDIO S - DEB C/C- 152216-1;97,65;;
856;1075;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] LARISSA P MARQUI - DEB C/C- 152227-1;100,44;;
857;1076;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] LARISSA P MARQUI - DEB C/C- 152228-1;32,40;;
858;1077;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] ADRIANA MEDICA E - DEB C/C- 152230-1;230,47;;
859;1078;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] PRO MED SERVICOS - DEB C/C- 152233-1;25,11;;
860;1079;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] TAVARES ASSISTEN - DEB C/C- 152236-1;189,18;;
861;1088;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] RLSG SERVIÇOS ME - DEB C/C- 152251-1;788,80;;
862;1080;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] TAVARES ASSISTEN - DEB C/C- 152237-1;61,02;;
863;1082;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] INTENSI TEEN - S - DEB C/C- 152241-1;125,55;;
864;1083;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] ADELINO E ABDALL - DEB C/C- 152243-1;125,55;;
865;1074;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] ANDRADE E PIRES  - DEB C/C- 152225-1;72,90;;
866;1084;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] ADELINO E ABDALL - DEB C/C- 152244-1;40,50;;
867;1085;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] INTENSI TEEN - S - DEB C/C- 152246-1;48,60;;
868;1086;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] INTENSI TEEN - S - DEB C/C- 152247-1;150,66;;
869;1081;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] INTENSI TEEN - S - DEB C/C- 152240-1;40,50;;
870;1107;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] GASTROMED LTDA - DEB C/C- 152337-1;18,60;;
871;1092;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] INTENSI CARDIO S - DEB C/C- 152278-1;340,41;;
872;1109;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] GASTROMED LTDA - DEB C/C- 152339-1;6,00;;
873;1128;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] LARISSA P MARQUI - DEB C/C- 152454-1;17,07;;
874;1129;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] LARISSA P MARQUI - DEB C/C- 152455-1;5,50;;
875;1130;004905;PAGTO DEBITO EM C/C - CHAFIC MENDONCA ABDEL MELEK  - DEB C/C- 152605-2;633,00;;
876;1131;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] MV INFORMATICA N - DEB C/C- 152658-1;61,39;;
877;1132;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] MV INFORMATICA N - DEB C/C- 152659-1;19,80;;
878;1133;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] MV INFORMATICA N - DEB C/C- 152662-1;955,09;;
879;1127;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] FERRARI CAMILO L - DEB C/C- 152428-1;260,40;;
880;1134;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] MV INFORMATICA N - DEB C/C- 152663-1;308,09;;
881;1136;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] FLOWTI TECNOLOGI - DEB C/C- 152665-1;31,45;;
882;1073;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] ANDRADE E PIRES  - DEB C/C- 152224-1;225,99;;
883;1072;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] SERVICOS MEDICOS - DEB C/C- 152222-1;3,00;;
884;1071;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] SERVICOS MEDICOS - DEB C/C- 152221-1;8,00;;
885;1108;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] GASTROMED LTDA - DEB C/C- 152338-1;16,00;;
886;1069;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] INTENSI CARDIO S - DEB C/C- 152218-1;31,50;;
887;1135;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] FLOWTI TECNOLOGI - DEB C/C- 152664-1;97,52;;
888;1126;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] FERRARI CAMILO L - DEB C/C- 152427-1;84,00;;
889;1070;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] SERVICOS MEDICOS - DEB C/C- 152220-1;9,30;;
890;1124;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] CIBAM CENTRO DE  - DEB C/C- 152423-1;2,77;;
891;1110;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] ARANDA SERVIÇOS  - DEB C/C- 152362-1;225,00;;
892;1111;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] ARANDA SERVIÇOS  - DEB C/C- 152363-1;697,50;;
893;1112;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] INTENSIBARRA CEN - DEB C/C- 152368-1;752,96;;
894;1113;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] INTENSIBARRA CEN - DEB C/C- 152369-1;2070,64;;
895;1115;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] R.A. CASTRO NEUR - DEB C/C- 152388-1;16,00;;
896;1116;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] R.A. CASTRO NEUR - DEB C/C- 152389-1;18,60;;
897;1117;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] R.A. CASTRO NEUR - DEB C/C- 152390-1;6,00;;
898;1114;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] SORAIA L. ANDRAD - DEB C/C- 152379-1;211,05;;
899;1119;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] COSTA SPOLIDORO  - DEB C/C- 152394-1;85,50;;
900;1120;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] STEPHANIE SAMPAI - DEB C/C- 152413-1;68,00;;
901;1121;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] CIBAM CENTRO DE  - DEB C/C- 152420-1;8,59;;
902;1122;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] CIBAM CENTRO DE  - DEB C/C- 152421-1;20,31;;
903;1123;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] CIBAM CENTRO DE  - DEB C/C- 152422-1;7,39;;
904;1118;004905;PAGTO DEBITO EM C/C - DS#IMPOSTO] COSTA SPOLIDORO  - DEB C/C- 152393-1;265,05;;
905;1125;004905;PAGTO DEBITO EM C/C - TRIBUTOS- MARIA DAS DORES RO - DEB C/C- 152424-1;86,05;;
906;108;0080525;TRANSF. C/C 0080525 PARA 004905 BORD. 4077 - T-219610;464,74;;
907;106;0080525;TRANSF. C/C 0080525 PARA 004905 BORD. 4043 - T-217756;464,74;;
908;107;0080525;DEPÓSITO DO CAIXA 3-TESOURARIA - 18785;464,74;;
909;102;0134503;ENERGIA DE RESERVA - ENERGIA DE RESERV;3082,93;;
910;103;0134503;TRANSF. C/C 004905 PARA 0134503 BORD. 4069 - T-219180;3000,00;;
911;104;0134503;RESERVA DE CAPACIDADE - RESERVA DE CAPAC.;751,74;;
912;105;0134503;COTAS DE ENERGIA - COTAS DE ENERGIA;2009,11;;
913;100;0134503;ENERGIA CURTO PRAZO - ENERGIA CURTO PRA;1342,77;;
914;101;0134503;SERV.DEPOS.QUALIF - SERV.DEPOS.QUALIF;48,21;;
915;436;031327;DEPÓSITO DO CAIXA 3-TESOURARIA - 19567;22,93;;
916;437;031327;DEPÓSITO DO CAIXA 3-TESOURARIA - 19270;22,39;;
917;434;031327;PAGTO DEBITO EM C/C - SUPRIMENTO DE CAIXA SUP 20.0 - DEB C/C- 155326-1;5000,00;;
918;433;031327;DEPÓSITO DO CAIXA 3-TESOURARIA - 19536;21,81;;
919;432;031327;DEPÓSITO DO CAIXA 3-TESOURARIA - 19268;144,87;;
920;430;031327;DEPÓSITO DO CAIXA 3-TESOURARIA - 19535;186,29;;
921;429;031327;CREDITO CONVENIO A IDENTIFICAR - UNIMED 19508;1008648,79;;
922;428;031327;PAGTO DEBITO EM C/C - SUPRIMENTO DE CAIXA SUP 16/0 - DEB C/C- 155157-1;10000,00;;
923;435;031327;DEPÓSITO DO CAIXA 3-TESOURARIA - 19269;26,95;;
924;431;031327;PAGTO DEBITO EM C/C - SUPRIMENTO DE CAIXA SUP 17.0 - DEB C/C- 155208-1;10000,00;;
925;440;031327;TRF SAQUE 22/04/2026 - TRF SAQUE 22/04/2026;8,00;;
926;439;031327;PAGTO DEBITO EM C/C - SUPRIMENTO DE CAIXA **24.04. - DEB C/C- 155389-1;7000,00;;
927;441;031327;PAGAMENTO CHQ. Nº: 1531 SUPRIMENTO DE CAIXA **27.0 - C-1531;4364,08;;
928;442;031327;PAGAMENTO CHQ. Nº: 1532 TEREZINHA F C GOMES CONFEC - C-1532;7170,00;;
929;443;031327;PAGTO DEBITO EM C/C - SUPRIMENTO DE CAIXA **27.04. - DEB C/C- 155538-1;7000,00;;
930;444;031327;TRANSF. C/C 031327 PARA 3040 BORD. 4071 - T-219359;500000,00;;
931;445;031327;TRF SAQUE CARTÃO - TRF SAQUE CARTÃO;8,00;;
932;446;031327;TRF SAQUE DE CARTÃO - TRF SAQUE DE CARTÃ;8,00;;
933;447;031327;PAGTO DEBITO EM C/C - SUPRIMENTO DE CAIXA SUP 30.0 - DEB C/C- 156010-1;9000,00;;
934;448;031327;TRANSF. C/C 031327 PARA 004905 BORD. 4087 - T-219716;250000,00;;
935;427;031327;PAGTO DEBITO EM C/C - SUPRIMENTO DE CAIXA SUP15.04 - DEB C/C- 155046-1;5000,00;;
936;438;031327;DEPÓSITO DO CAIXA 3-TESOURARIA - 19572;21,62;;
937;426;031327;PAGTO DEBITO EM C/C - MARQUIORE & LOPES SERVIÇOS M - DEB C/C- 155030-1;1741,99;;
938;417;031327;PAGTO DEBITO EM C/C - SUPRIMENTO DE CAIXA **10.04. - DEB C/C- 154711-1;10000,00;;
939;424;031327;PAGTO DEBITO EM C/C - CIBAM CENTRO DE IMAGEM DE BA - DEB C/C- 154912-1;127,52;;
940;360;031327;TRANSF. C/C 031327 PARA 13001343 BORD. 4027 - T-216951;850000,00;;
941;361;031327;CREDITO CONVENIO A IDENTIFICAR - UNIMED PARC.19357;500000,00;;
942;362;031327;PAGTO DEBITO EM C/C - J C BALDIM SERVIÇOS MEDICOS  - DEB C/C- 154095-1;5798,42;;
943;363;031327;PAGTO DEBITO EM C/C - INTENSI TEEN - SERVICOS MEDI - DEB C/C- 154099-1;984,33;;
944;364;031327;PAGTO DEBITO EM C/C - ANDRADE E PIRES SERVIÇOS MED - DEB C/C- 154105-1;635,77;;
945;365;031327;PAGTO DEBITO EM C/C - ORTO SUL SERVICOS MEDICOS LT - DEB C/C- 154113-1;1828,24;;
946;366;031327;PAGTO DEBITO EM C/C - S S R SERVICOS MEDICOS CIRUR - DEB C/C- 154123-1;583,82;;
947;367;031327;PAGTO DEBITO EM C/C - FREITAS MARINHO SERVICOS MED - DEB C/C- 154127-1;2684,66;;
948;359;031327;PAGTO DEBITO EM C/C - DIAGNOSTICOS FALCAO LTDA 222 - DEB C/C- 154082-1;5824,64;;
949;368;031327;PAGTO DEBITO EM C/C - E V M SIMOES NUTRICAO 64 - DEB C/C- 154147-1;458,77;;
950;370;031327;PAGTO DEBITO EM C/C - R R VICENTE CLINICA ODONTOLO - DEB C/C- 154159-1;9945,90;;
951;371;031327;PAGTO DEBITO EM C/C - SOUZA CRUZ SERVICOS MEDICOS  - DEB C/C- 154162-1;6862,92;;
952;372;031327;PAGTO DEBITO EM C/C - PEDRO SILVA CHAVES LTDA 4. - DEB C/C- 154163-1;1100,00;;
953;373;031327;PAGTO DEBITO EM C/C - GABRIELA TEIXEIRA SILVA SERV - DEB C/C- 154164-1;12314,08;;
954;374;031327;PAGTO DEBITO EM C/C - ALLINE PROCOPIO GOMES SERVIC - DEB C/C- 154166-1;13800,00;;
955;375;031327;PAGTO DEBITO EM C/C - ARANDA SERVIÇOS MEDICOS LTDA - DEB C/C- 154167-1;3233,89;;
956;376;031327;PAGTO DEBITO EM C/C - NICACIO E CARVALHO SERVICOS  - DEB C/C- 154173-1;25158,00;;
957;377;031327;PAGTO DEBITO EM C/C - UROSUL SERVICOS MEDICOS LTDA - DEB C/C- 154178-1;1707,30;;
958;369;031327;PAGTO DEBITO EM C/C - FLAVIA CUGOLA AFONSO SERVICO - DEB C/C- 154151-1;1458,26;;
959;378;031327;PAGTO DEBITO EM C/C - PATRICIA MOREIRA DE ALMEIDA  - DEB C/C- 154184-1;2327,43;;
960;358;031327;PAGTO DEBITO EM C/C - NICACIO E CARVALHO SERVICOS  - DEB C/C- 154020-1;5478,85;;
961;356;031327;PAGTO DEBITO EM C/C - CORDIS - ASSISTENCIA CARDIOL - DEB C/C- 154001-1;5510,14;;
962;338;031327;PAGTO DEBITO EM C/C - R.A. CASTRO NEUROLOGIA LTDA  - DEB C/C- 153875-1;31069,26;;
963;339;031327;PAGTO DEBITO EM C/C - CAMARGO MEDICINA PEDIATRICA  - DEB C/C- 153890-1;91814,93;;
964;340;031327;PAGTO DEBITO EM C/C - CIBAM CENTRO DE IMAGEM DE BA - DEB C/C- 153894-1;124834,29;;
965;341;031327;PAGTO DEBITO EM C/C - J. C. HENRIQUES LABORATORIO  - DEB C/C- 153899-1;19513,68;;
966;342;031327;CREDITO CONVENIO A IDENTIFICAR - UNIMED 19357;500000,00;;
967;343;031327;PAGAMENTO CHQ. Nº: 1525 CLINICA DR. TITO GUIMARAES - C-1525;11524,14;;
968;344;031327;PAGAMENTO CHQ. Nº: 1526 CLINICA DR. TITO GUIMARAES - C-1526;4057,24;;
969;345;031327;PAGAMENTO CHQ. Nº: 1527 CLINICA DR. TITO GUIMARAES - C-1527;8149,83;;
970;357;031327;PAGTO DEBITO EM C/C - SUPRIMENTO DE CAIXA 01/04/20 - DEB C/C- 154008-1;10000,00;;
971;346;031327;PAGAMENTO CHQ. Nº: 1528 CLINICA DR. TITO GUIMARAES - C-1528;5991,39;;
972;348;031327;PAGTO DEBITO EM C/C - CENTRO ORTOPEDICO BARRA MANS - DEB C/C- 153932-1;25045,69;;
973;349;031327;PAGTO DEBITO EM C/C - CENTRO ORTOPEDICO BARRA MANS - DEB C/C- 153936-1;14785,87;;
974;350;031327;PAGTO DEBITO EM C/C - ABK LIFE CIRURGIC SERVICOS M - DEB C/C- 153951-1;9315,36;;
975;351;031327;PAGTO DEBITO EM C/C - ELIAS LAGO MATTOS E ROSA SER - DEB C/C- 153952-1;933,75;;
976;352;031327;PAGTO DEBITO EM C/C - MARIA E MARQUES SERVICOS MED - DEB C/C- 153964-1;2468,34;;
977;353;031327;PAGTO DEBITO EM C/C - BARRANEST SERVICOS MEDICOS L - DEB C/C- 153982-1;4306,75;;
978;354;031327;PAGTO DEBITO EM C/C - MEDICON - SERVICOS MEDICOS L - DEB C/C- 153986-1;4106,93;;
979;355;031327;PAGTO DEBITO EM C/C - DMZ SERVIÇOS MÉDICOS LTDA 67 - DEB C/C- 153998-1;404,42;;
980;347;031327;PAGTO DEBITO EM C/C - REF. A COMPRA/SERV. DE CONFE - DEB C/C- 113769-19;110992,02;;
981;425;031327;PAGTO DEBITO EM C/C - SUPRIMENTO DE CAIXA SUP14.04 - DEB C/C- 154952-1;10000,00;;
982;379;031327;PAGTO DEBITO EM C/C - CFPV SERVICOS MEDICOS LTDA 1 - DEB C/C- 154186-1;7547,19;;
983;381;031327;CREDITO CONVENIO A IDENTIFICAR - UNIMED REST. 19357;453182,58;;
984;405;031327;ALUGUEL STONE - ALUGUEL STONE;50,00;;
985;406;031327;PAGTO DEBITO EM C/C - JANAINA ALICE DOS SANTOS DA  - DEB C/C- 154593-1;4807,00;;
986;407;031327;PAGTO DEBITO EM C/C - SUPRIMENTO DE CAIXA **09.04. - DEB C/C- 154614-1;10000,00;;
987;408;031327;PAGTO DEBITO EM C/C - INTENSI TEEN - SERVICOS MEDI - DEB C/C- 154386-1;2027,16;;
988;409;031327;PAGTO DEBITO EM C/C - ANDRADE E PIRES SERVIÇOS MED - DEB C/C- 154390-1;2533,95;;
989;410;031327;PAGTO DEBITO EM C/C - INTENSI TEEN - SERVICOS MEDI - DEB C/C- 154394-1;2027,16;;
990;411;031327;PAGTO DEBITO EM C/C - J C BALDIM SERVIÇOS MEDICOS  - DEB C/C- 154666-1;18553,12;;
991;412;031327;PAGTO DEBITO EM C/C - BARRANEST SERVICOS MEDICOS L - DEB C/C- 154670-1;2843,75;;
992;404;031327;DEPÓSITO DO CAIXA 3-TESOURARIA - 19202;193,23;;
993;413;031327;PAGTO DEBITO EM C/C - R.A. CASTRO NEUROLOGIA LTDA  - DEB C/C- 154674-1;1617,30;;
994;415;031327;PAGTO DEBITO EM C/C - ADALTO DE SOUZA LIMA JUNIOR  - DEB C/C- 154700-1;19495,72;;
995;416;031327;PAGTO DEBITO EM C/C - RICARDO GOMES DE CASTRO PRO  - DEB C/C- 154705-1;20182,21;;
996;418;031327;TRANSF. C/C 004905 PARA 031327 BORD. 4051 - T-217764;80000,00;;
997;419;031327;TAXA INT. CAPITAL - TAXA INT. CAPITAL;130,00;;
998;420;031327;PAGTO DEBITO EM C/C - SUPRIMENTO DE CAIXA **13.04. - DEB C/C- 154789-1;10000,00;;
999;421;031327;PAGTO DEBITO EM C/C - LOURES ABDALLA SERVICOS MEDI - DEB C/C- 154797-1;170,00;;
1000;422;031327;PAGTO DEBITO EM C/C - COSTA ASSIS SERVIÇOS MEDICOS - DEB C/C- 154798-1;7000,00;;
1001;423;031327;TRANSF. C/C 004905 PARA 031327 BORD. 4053 - T-217992;30000,00;;
1002;414;031327;PAGTO DEBITO EM C/C - MEDICON - SERVICOS MEDICOS L - DEB C/C- 154694-1;8637,95;;
1003;380;031327;PAGTO DEBITO EM C/C - SUPRIMENTO DE CAIXA SUP06/04 - DEB C/C- 154303-1;10000,00;;
1004;403;031327;DEPÓSITO DO CAIXA 3-TESOURARIA - 19201;144,26;;
1005;401;031327;TRANSF. C/C 031327 PARA 13001343 BORD. 4033 - T-217478;50000,00;;
1006;382;031327;DEPÓSITO DO CAIXA 3-TESOURARIA - 19414;152,54;;
1007;383;031327;DEPÓSITO DO CAIXA 3-TESOURARIA - 19415;20,59;;
1008;384;031327;PAGTO DEBITO EM C/C - JJ SAUDE INFANTIL EIRELI 407 - DEB C/C- 154199-1;601,33;;
1009;385;031327;PAGTO DEBITO EM C/C - V P MATOS - PRESTAÇÃO DE SER - DEB C/C- 154206-1;24620,08;;
1010;386;031327;PAGTO DEBITO EM C/C - CAMBRAIA E CARVALHO SERVICOS - DEB C/C- 154212-1;19970,28;;
1011;387;031327;PAGTO DEBITO EM C/C - SUPRIMENTO DE CAIXA **07.04. - DEB C/C- 154407-1;6000,00;;
1012;388;031327;TRANSF. C/C 031327 PARA 13001343 BORD. 4029 - T-217443;100000,00;;
1013;389;031327;PAGAMENTO CHQ. Nº: 1529 BELLE CENTER CIRURGIA PLAS - C-1529;9377,57;;
1014;402;031327;TRANSF. C/C 031327 PARA 59082 BORD. 4035 - T-217480;140000,00;;
1015;390;031327;PAGAMENTO CHQ. Nº: 1530 CENTRO ORTOPEDICO BARRA MA - C-1530;9155,71;;
1016;393;031327;PAGTO DEBITO EM C/C - FERRARI CAMILO LTDA 246 - DEB C/C- 154278-1;5255,60;;
1017;394;031327;PAGTO DEBITO EM C/C - SOUZA CRUZ SERVICOS MEDICOS  - DEB C/C- 154296-1;1400,00;;
1018;395;031327;PAGTO DEBITO EM C/C - ORTOPED SERVICOS MEDICOS LTD - DEB C/C- 154371-1;5600,00;;
1019;396;031327;PAGTO DEBITO EM C/C - BELLE CENTER CIRURGIA PLASTI - DEB C/C- 154432-1;1258,84;;
1020;397;031327;PAGTO DEBITO EM C/C - PRO MED SERVICOS MEDICOS LTD - DEB C/C- 154503-1;1013,58;;
1021;398;031327;PAGTO DEBITO EM C/C - CENTRO ORTOPEDICO BARRA MANS - DEB C/C- 154510-1;1257,90;;
1022;399;031327;PAGTO DEBITO EM C/C - SUPRIMENTO DE CAIXA **08.04. - DEB C/C- 154528-1;10000,00;;
1023;400;031327;TRANSF. C/C 031327 PARA 3040 BORD. 4031 - T-217476;50000,00;;
1024;392;031327;PAGTO DEBITO EM C/C - ARANDA SERVIÇOS MEDICOS LTDA - DEB C/C- 154242-1;14077,50;;
1025;391;031327;PAGTO DEBITO EM C/C - R.A. CASTRO NEUROLOGIA LTDA  - DEB C/C- 154226-1;9155,71;;
1026;0;13001343;CREDITO CONVENIO A IDENTIFICAR - CSSM/PLAMESC 90362;9410,91;;
1027;54;13001343;PAGTO DEBITO EM C/C - RESCISÃO -  DENER DANIEL AMB - DEB C/C- 154584-1;1070,55;;
1028;48;13001343;PAGTO DEBITO EM C/C - NEUROVIDA BM LTDA 277 - DEB C/C- 148706-1;6370,00;;
1029;49;13001343;PAGTO DEBITO EM C/C - BIOENERGIA BARRA LTDA 20650 - DEB C/C- 154716-1;1966,31;;
1030;50;13001343;PAGTO DEBITO EM C/C - BIOENERGIA BARRA LTDA 20651 - DEB C/C- 154719-1;983,15;;
1031;51;13001343;REND.DIARIO - REND.DIARIO;0,05;;
1032;52;13001343;TRANSF. C/C 004905 PARA 13001343 BORD. 4055 - T-217994;10000,00;;
1033;53;13001343;PAGTO DEBITO EM C/C - TECNOSET RIO INFORMATICA PRO - DEB C/C- 152548-2;666,25;;
1034;47;13001343;PAGTO DEBITO EM C/C - NEUROVIDA BM LTDA 281 - DEB C/C- 148705-1;6370,00;;
1035;55;13001343;PAGTO DEBITO EM C/C - RESCISÃO - MARCELLE MODESTO  - DEB C/C- 154752-1;2527,01;;
1036;57;13001343;PAGTO DEBITO EM C/C - RESCISÃO - KAIQUE OLIVEIRA D - DEB C/C- 154755-1;59,54;;
1037;58;13001343;PAGTO DEBITO EM C/C - ABRAFRIO ENGENHARIA LTDA ME  - DEB C/C- 154991-1;28000,00;;
1038;59;13001343;PAGTO DEBITO EM C/C - M MEDRADO SOCIEDADE UNIPESSO - DEB C/C- 155031-1;2153,85;;
1039;60;13001343;REND.DIARIO - REND.DIARIO;0,01;;
1040;61;13001343;TRANSF. C/C 59082 PARA 13001343 BORD. 4061 - T-218157;100000,00;;
1041;62;13001343;REND.DIARIO - REND.DIARIO;0,03;;
1042;56;13001343;PAGTO DEBITO EM C/C - RESCISÃO - JORGE LUCAS SOUZA - DEB C/C- 154754-1;357,33;;
1043;46;13001343;TRANSF. C/C 004905 PARA 13001343 BORD. 4047 - T-217760;25000,00;;
1044;45;13001343;REND.DIARIO - REND.DIARIO;0,02;;
1045;44;13001343;PAGTO DEBITO EM C/C - STEPHANIE SAMPAIO SANTIAGO M - DEB C/C- 154706-1;1360,67;;
1046;29;13001343;PAGTO DEBITO EM C/C - RESCISÃO - JULIA RAMOS BERNA - DEB C/C- 154266-1;4285,74;;
1047;30;13001343;PAGTO DEBITO EM C/C - A M CRISTINO SERVICOS MEDICO - DEB C/C- 154305-1;3284,75;;
1048;31;13001343;PAGTO DEBITO EM C/C - BASTOS LOBO CLINICA MEDICA L - DEB C/C- 154358-1;1400,00;;
